company_name,model,star,num_ratings,reviews,ram,storage,expandable,display,camera,battery,processor,warranty,price
OPPO,"OPPO A16E (Midnight Black, 32 GB)",4.3,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",8999
Google,"Google Pixel 7 Pro (Snow, 128 GB)",4.2,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",84999
POCO,"POCO M4 Pro 5G (Yellow, 64 GB)",3.7,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",12999
POCO,"POCO M4 5G (Yellow, 128 GB)",4.1,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",13999
POCO,"POCO M4 5G (Power Black, 128 GB)",4.1,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",14999
POCO,"POCO X4 Pro 5G (Laser Black, 128 GB)",5.0,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",17999
SAMSUNG,SAMSUNG Guru Music 2,5.0,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",1850
APPLE,"APPLE iPhone 11 (White, 64 GB)",4.3,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",40990
Energizer,Energizer Hardcase E100,4.0,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",1099
REDMI,"REDMI A1+ (Light Green, 32 GB)",4.0,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",7499
REDMI,"REDMI Note 11T 5G (Stardust White, 128 GB)",4.6,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",17439
Tecno,"Tecno Pova 3 (Tech Silver, 64 GB)",5.0,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",11480
APPLE,"APPLE iPhone 11 (Red, 64 GB)",1.0,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",40990
Tecno,"Tecno Pova 3 (Eco Black, 64 GB)",4.3,12121,979,8,128, 256 GB,16.76 cm (6.6 inch),64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",11480
Infinix,"Infinix Smart 6 Plus (Miracle Black, 64 GB)",4.0,12121,979,8,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",7999
Infinix,"Infinix Smart 6 Plus (Crystal Violet, 64 GB)",4.0,12121,979,8,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",7999
Good,Good One 2192,4.3,12121,979,8,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",999
Tecno,"Tecno Spark 8 (Turquoise Cyan, 64 GB)",1.0,12121,979,8,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 695 Processor,"One Year Warranty for Handset, 6 Months for Accessories",8990
Realme,"Realme C30 - Locked with Airtel Prepaid (Lake Blue, 32 GB)",2.0,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,7399
OPPO,"OPPO K10 5G (Midnight Black, 128 GB)",4.2,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,17499
MOTOROLA,"MOTOROLA Edge 30 Ultra (Starlight White, 256 GB)",4.3,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,59999
OPPO,"OPPO K10 5G (Ocean Blue, 128 GB)",4.1,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,17499
OPPO,"OPPO K10 5G (Ocean Blue, 128 GB)",4.2,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,16499
Snexian,Snexian Guru 5605N,3.9,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,899
realme,"realme C11 2021 (Cool Grey, 64 GB)",4.3,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,8999
SAMSUNG,"SAMSUNG Galaxy M33 5G (Deep Ocean Blue, 128 GB)",4.1,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,17171
REDMI,"REDMI Note 11 SE (Bifrost Blue, 64 GB)",4.2,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,14999
vivo,"vivo T1 Pro 5G (Turbo Cyan, 128 GB)",4.1,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,24999
Itel,Itel Power 100 New,4.4,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,1289
Micromax,Micromax X708,4.4,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,1320
Micromax,Micromax X708,4.2,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,1318
POCO,"POCO M5 (Yellow, 128 GB)",3.9,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,12499
Itel,"Itel A49 (Sky Cyan, 32 GB)",4.2,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5799
realme,"realme C30s (Stripe Black, 32 GB)",4.2,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,7499
Good,Good One G5605N,4.2,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,899
REDMI,"REDMI 9 Activ (Metallic Purple, 128 GB)",4.2,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11499
Itel,"Itel Magic2 4G( WiFi,Hotspot Tethering)",4.2,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,2388
LAVA,LAVA A1500,4.3,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,1399
REDMI,"REDMI Note 11 SE (Cosmic White, 64 GB)",4.7,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,14999
OPPO,"OPPO F19 Pro+ 5G (Space Silver, 128 GB)",4.2,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,19959
Infinix,"Infinix Hot 11 2022 (Polar Black, 64 GB)",4.1,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,8299
REDMI,"REDMI Note 10S (Frost White, 64 GB)",4.2,20848,1241,3,32 M,1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,14999
CAT,"CAT S62 Pro (Black, 128 GB)",4.2,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,79900
Micromax,Micromax X412,4.2,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,1069
realme,"realme 9 (Meteor Black, 128 GB)",5.0,13149,1154,6,128, 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,18999
realme,"realme 9 (Sunburst Gold, 128 GB)",5.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,18999
realme,"realme 9 (Stargaze White, 128 GB)",4.1,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,18999
Infinix,"Infinix Hot 11 2022 (Aurora Green, 64 GB)",1.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,8299
Lava,Lava Pulse1- with contactless Talking Thermometer,5.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,1638
LAVA,LAVA A1 2021,4.1,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,1223
POCO,"POCO M4 Pro (Yellow, 128 GB)",4.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,13999
realme,"realme 9 5G SE (Starry Glow, 128 GB)",4.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,20000
Micromax,Micromax X513+,3.9,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,1298
Micromax,Micromax X416,3.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,1208
Redmi,"Redmi 9A Sport (Carbon Black, 32 GB)",4.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,7707
Redmi,"Redmi 9A Sport (Metallic Blue, 32 GB)",4.7,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,6613
Infinix,"Infinix Hot 12 Pro (Racing Black, 64 GB)",5.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,9999
Good,Good One 2192,5.0,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,999
LAVA,LAVA Gem Wave / GEM,4.2,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,1848
PHILIPS,PHILIPS E102A,4.3,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,1239
LAVA,LAVA A1,3.9,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,999
REDMI,"REDMI 9 Activ (Coral Green, 128 GB)",4.7,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,11499
Infinix,"Infinix Hot 11S (Polar Black, 64 GB)",4.6,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,9499
Tecno,"Tecno Camon 18 (Iris Purple, 128 GB)",4.1,13149,1154,6,128, 256 GB,14.48 cm (5.7 inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,12499
Tecno,"Tecno Pop 5 LTE (Ice Blue, 32 GB)",4.1,13149,1154,6,128, 256 GB,16.76 cm (6.6 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,6990
KARBONN,KARBONN Jumbo K9,4.2,13149,1154,6,128, 256 GB,16.76 cm (6.6 inch) HD+ Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year for Mobile & 6 Months for Accessories,1380
Itel,"Itel A49 (Sky Cyan, 32 GB)",4.3,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,5799
realme,"realme C11 2021 (Cool Blue, 64 GB)",4.7,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,8999
CAT,"CAT S62 Pro (Black, 128 GB)",4.3,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,79900
Micromax,Micromax X412,3.8,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1069
SAMSUNG,"SAMSUNG Galaxy A32 (Awesome Black, 128 GB)",4.0,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,18869
Itel,Itel IT2163,4.2,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1089
Lava,Lava Pulse1- with contactless Talking Thermometer,4.3,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1638
LAVA,LAVA A1 2021,4.2,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1223
LAVA,LAVA Flip,3.8,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1829
SAMSUNG,SAMSUNG Guru Music 2 SM-B315E,4.1,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,2022
MOTOROLA,"MOTOROLA g72 (Meteorite Grey, 128 GB)",4.2,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,18999
Micromax,Micromax X778,4.3,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1485
Micromax,Micromax X513+,4.7,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1298
Micromax,Micromax X416,4.3,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1208
LAVA,LAVA A1 2021,4.1,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1087
Itel,Itel it2175,4.3,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1095
LAVA,LAVA Gem Wave / GEM,4.0,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1848
PHILIPS,PHILIPS E102A,4.0,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1239
Itel,Itel Power 110,4.2,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,1325
SAMSUNG,"SAMSUNG GALAXY M13 5G (Aqua Green, 128 GB)",5.0,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,16390
Infinix,"Infinix Note 11 (Celestial Snow, 64 GB)",3.0,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,12499
Google,"Google Pixel 6a (Chalk, 128 GB)",4.3,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,34999
Infinix,"Infinix Note 11 (Graphite Black, 64 GB)",5.0,222,14,2,32 M,128 GB,16.76 cm (6.6 inch) HD+ Display,5MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Quad Core Processor,1 Year on Handset and 6 Months on Accessories,12499
